연번,행정동,설치장소,관리부서,전화번호,위도,경도
805,합성동,경상남도 창원시 마산회원구 합성서11길 116,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2426701,128.5841338
806,합성동,경상남도 창원시 마산회원구 합성동11길 38,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.243266,128.5887074
807,합성동,경상남도 창원시 마산회원구 합성동4길 10,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.243185,128.587175
808,합성동,경상남도 창원시 마산회원구 합성동5길 13,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2440321,128.5880608
809,합성동,경상남도 창원시 마산회원구 합성동6길 13,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2445755,128.5889241
810,합성동,경상남도 창원시 마산회원구 합성동3길 9,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2426159,128.5864874
811,합성동,경상남도 창원시 마산회원구 합성남11길 14,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2372894,128.5867257
812,합성동,경상남도 창원시 마산회원구 합성남11길 25,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2378143,128.5871631
813,합성동,경상남도 창원시 마산회원구 합성남15길 15,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.236383,128.588284
814,합성동,경상남도 창원시 마산회원구 팔용로 87,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2369582,128.5887989
815,합성동,경상남도 창원시 마산회원구 팔용로 76,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2359088,128.5893938
816,합성동,경상남도 창원시 마산회원구 합성남17길 35,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2367067,128.5897833
817,합성동,경상남도 창원시 마산회원구 합성남17길 51,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2375279,128.5896815
818,합성동,경상남도 창원시 마산회원구 합성남18길 36,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2347851,128.5919746
819,회성동,경상남도 창원시 마산회원구 회성동8길 82,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2326832,128.5665484
820,회성동,경상남도 창원시 마산회원구 회성동8길 72,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2329012,128.5663148
821,회성동,경상남도 창원시 마산회원구 회성동5길 9,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2329768,128.5652719
822,회성동,경상남도 창원시 마산회원구 회성동2길 1,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2338258,128.5633508
823,회성동,경상남도 창원시 마산회원구 회성동8길 22,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2340144,128.563853
824,회성동,경상남도 창원시 마산회원구 회성동3길 18,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2336443,128.5647872
825,회성동,경상남도 창원시 마산회원구 회성북3길 3,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2358084,128.560165
826,회성동,경상남도 창원시 마산회원구 회성북8길 13,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2366495,128.5590053
827,회성동,경상남도 창원시 마산회원구 송평로 23,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2355218,128.5598467
828,회성동,경상남도 창원시 마산회원구 송평로 7,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2342628,128.5605937
829,회성동,경상남도 창원시 마산회원구 회성남1길 87,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2343279,128.5589998
830,회성동,경상남도 창원시 마산회원구 회성북6길 47,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2353672,128.5569088
831,회성동,경상남도 창원시 마산회원구 회성북6길 5,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2356601,128.5590494
832,회성동,경상남도 창원시 마산회원구 회성북9길 38,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2358145,128.5567549
833,회성동,경상남도 창원시 마산회원구 회성북9길 48,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2358143,128.5560532
834,회성동,경상남도 창원시 마산회원구 회성북9길 204,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2384065,128.5485335
835,회성동,경상남도 창원시 마산회원구 두곡길 29,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2382532,128.5479131
836,회성동,경상남도 창원시 마산회원구 회성남5길 40,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2331726,128.5552915
837,회성동,경상남도 창원시 마산회원구 회성남5길 14,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2334998,128.555654
838,회성동,경상남도 창원시 마산회원구 회성남5길 22,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2331265,128.5557045
839,회성동,경상남도 창원시 마산회원구 회성남12길 20,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2328621,128.5568465
840,회성동,경상남도 창원시 마산회원구 회성남20길 40,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2302939,128.5635743
841,회원동,경상남도 창원시 마산회원구 회원동9길 14,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2164321,128.5735363
842,회원동,경상남도 창원시 마산회원구 회원동9길 27,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2170502,128.5734138
843,회원동,경상남도 창원시 마산회원구 회원동4길 7,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.218256,128.5731864
844,회원동,경상남도 창원시 마산회원구 회원동12길 97,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2228324,128.5722346
845,회원동,경상남도 창원시 마산회원구 회원동19길 6,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2233578,128.5715369
846,회원동,경상남도 창원시 마산회원구 회원북26길 16,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2201056,128.5624109
847,회원동,경상남도 창원시 마산회원구 회원남33길 27,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.218303,128.5616883
848,회원동,경상남도 창원시 마산회원구 회원남31길 22,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2178114,128.5620472
849,회원동,경상남도 창원시 마산회원구 회원천남길 56,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2181355,128.5636921
850,회원동,경상남도 창원시 마산회원구 회원북24길 48,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2197331,128.5648095
851,회원동,경상남도 창원시 마산회원구 회원북25길 41,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2201771,128.5645907
852,회원동,경상남도 창원시 마산회원구 회원북26길 27,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2195317,128.5629541
853,회원동,경상남도 창원시 마산회원구 회원북26길 45,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2194455,128.5640337
854,회원동,경상남도 창원시 마산회원구 회원북26길 19,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2199761,128.5628795
855,회원동,경상남도 창원시 마산회원구 회원북24길 15,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2207355,128.5646201
856,회원동,경상남도 창원시 마산회원구 회원북3길 67,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.222147,128.5691013
857,회원동,경상남도 창원시 마산회원구 회원북28길 85,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2220864,128.5678187
858,회원동,경상남도 창원시 마산회원구 회원북13길 74,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.221409,128.5668467
859,회원동,경상남도 창원시 마산회원구 회원북13길 63,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2213606,128.5675921
860,회원동,경상남도 창원시 마산회원구 회원북21길 31,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2200519,128.5660324
861,회원동,경상남도 창원시 마산회원구 3.15대로 538,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2221934,128.5737835
862,회원동,경상남도 창원시 마산합포구 회원천북길 355-1,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2136893,128.5777747
863,회원동,경상남도 창원시 마산합포구 회원천남길 380,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.212609,128.5781888
864,회원동,경상남도 창원시 마산회원구 회원동로 24,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2170397,128.5771519
865,회원동,경상남도 창원시 마산회원구 회원동로 23,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2170397,128.5771519
866,회원동,경상남도 창원시 마산회원구 회원동27길 3,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2170995,128.5757496
867,회원동,경상남도 창원시 마산회원구 회원동11길 16,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2179214,128.5740088
868,회원동,경상남도 창원시 마산회원구 무학로 552,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2170595,128.5609134
869,회원동,경상남도 창원시 마산회원구 무학로 556,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.217251,128.5609439
870,회원동,경상남도 창원시 마산회원구 무학로 568,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2184504,128.5612064
871,회원동,경상남도 창원시 마산회원구 무학로 569,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2185865,128.5607099
872,회원동,경상남도 창원시 마산회원구 회원서1길 70,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.224635,128.56995
873,회원동,경상남도 창원시 마산회원구 회원서1길 45,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2240795,128.5695835
874,회원동,경상남도 창원시 마산회원구 회원서1길 37-8,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2240359,128.5692642
875,회원동,경상남도 창원시 마산회원구 회원서1길 30,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2234689,128.5687688
876,회원동,경상남도 창원시 마산회원구 회원서1길 18,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2232078,128.5682912
877,회원동,경상남도 창원시 마산회원구 무학로 647,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2227259,128.56739
878,회원동,경상남도 창원시 마산회원구 무학로 627-1,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2220491,128.5652638
879,회원동,경상남도 창원시 마산회원구 무학로 643,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2225167,128.5669172
880,회원동,경상남도 창원시 마산회원구 회원서2길 7,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2201309,128.5608056
881,회원동,경상남도 창원시 마산회원구 회원서2길 13,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.22019,128.5604255
882,회원동,경상남도 창원시 마산회원구 회원서2길 25-1,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2201165,128.5600343
883,회원동,경상남도 창원시 마산회원구 회원서3길 23,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2194745,128.5598404
884,회원동,경상남도 창원시 마산회원구 회원서3길 16,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2194063,128.5601944
885,회원동,경상남도 창원시 마산회원구 회원서4길 24,경상남도 창원시 마산회원구청 환경과,055-230-4521,35.2185318,128.5595615
